,hospital_name,state,readmission_ratio,predicted_rate,expected_rate,zip,hhc_count,nursing_care,physical_therapy,occupational_therapy,pathology_services,medical_soc_services,home_health_aid,star_rating,timeliness,rx_ed,fall_risk,depression_check,flu_shot,pneumonia_shot,d_foot_care,move_buff,in_out_bed_buff,bathing_buff,move_pain_debuff,breathing_buff,oral_rx_buff,hospital_admit,urgent_noadmit,readmit_expectation,er_admit_expectation
356,EL CENTRO REGIONAL MEDICAL CENTER,CA,1.0281,20.5,19.9,92243,3,1,1.0,1.0,0.6666666666666666,1.0,1.0,4.666666666666667,99.36666666666667,99.59999999999998,100.0,99.86666666666667,91.10000000000001,97.10000000000001,99.76666666666665,78.33333333333333,71.96666666666665,88.40000000000002,87.46666666666665,86.96666666666665,63.666666666666664,14.466666666666667,16.26666666666667,2,1
357,EL CENTRO REGIONAL MEDICAL CENTER,CA,0.968,18.2,18.8,92243,3,1,1.0,1.0,0.6666666666666666,1.0,1.0,4.666666666666667,99.36666666666667,99.59999999999998,100.0,99.86666666666667,91.10000000000001,97.10000000000001,99.76666666666665,78.33333333333333,71.96666666666665,88.40000000000002,87.46666666666665,86.96666666666665,63.666666666666664,14.466666666666667,16.26666666666667,2,1
358,SUTTER TRACY COMMUNITY HOSPITAL,CA,0.9337,16.2,17.4,95376,1,1,1.0,1.0,1.0,1.0,1.0,2.5,92.7,98.8,100.0,95.9,81.2,72.0,99.3,60.8,59.9,65.2,57.1,45.9,38.0,14.0,16.1,2,1
359,SUTTER TRACY COMMUNITY HOSPITAL,CA,0.9337,16.2,17.4,95376,1,1,1.0,1.0,1.0,1.0,1.0,2.5,92.7,98.8,100.0,95.9,81.2,72.0,99.3,60.8,59.9,65.2,57.1,45.9,38.0,14.0,16.1,2,1
360,SUTTER TRACY COMMUNITY HOSPITAL,CA,0.8775,18.4,21.0,95376,1,1,1.0,1.0,1.0,1.0,1.0,2.5,92.7,98.8,100.0,95.9,81.2,72.0,99.3,60.8,59.9,65.2,57.1,45.9,38.0,14.0,16.1,2,1
361,SUTTER TRACY COMMUNITY HOSPITAL,CA,0.8775,18.4,21.0,95376,1,1,1.0,1.0,1.0,1.0,1.0,2.5,92.7,98.8,100.0,95.9,81.2,72.0,99.3,60.8,59.9,65.2,57.1,45.9,38.0,14.0,16.1,2,1
362,SUTTER TRACY COMMUNITY HOSPITAL,CA,0.9783,20.0,20.5,95376,1,1,1.0,1.0,1.0,1.0,1.0,2.5,92.7,98.8,100.0,95.9,81.2,72.0,99.3,60.8,59.9,65.2,57.1,45.9,38.0,14.0,16.1,2,1
363,SUTTER TRACY COMMUNITY HOSPITAL,CA,0.9783,20.0,20.5,95376,1,1,1.0,1.0,1.0,1.0,1.0,2.5,92.7,98.8,100.0,95.9,81.2,72.0,99.3,60.8,59.9,65.2,57.1,45.9,38.0,14.0,16.1,2,1
364,SUTTER TRACY COMMUNITY HOSPITAL,CA,1.0164,17.4,17.1,95376,1,1,1.0,1.0,1.0,1.0,1.0,2.5,92.7,98.8,100.0,95.9,81.2,72.0,99.3,60.8,59.9,65.2,57.1,45.9,38.0,14.0,16.1,2,1
365,SUTTER TRACY COMMUNITY HOSPITAL,CA,1.0164,17.4,17.1,95376,1,1,1.0,1.0,1.0,1.0,1.0,2.5,92.7,98.8,100.0,95.9,81.2,72.0,99.3,60.8,59.9,65.2,57.1,45.9,38.0,14.0,16.1,2,1
366,SUTTER TRACY COMMUNITY HOSPITAL,CA,1.1137,4.7,4.2,95376,1,1,1.0,1.0,1.0,1.0,1.0,2.5,92.7,98.8,100.0,95.9,81.2,72.0,99.3,60.8,59.9,65.2,57.1,45.9,38.0,14.0,16.1,2,1
367,SUTTER TRACY COMMUNITY HOSPITAL,CA,1.1137,4.7,4.2,95376,1,1,1.0,1.0,1.0,1.0,1.0,2.5,92.7,98.8,100.0,95.9,81.2,72.0,99.3,60.8,59.9,65.2,57.1,45.9,38.0,14.0,16.1,2,1
368,LOMA LINDA UNIVERSITY MEDICAL CENTER,CA,1.1201,23.9,21.3,92354,1,1,1.0,1.0,1.0,1.0,1.0,2.5,94.1,88.0,99.9,99.5,64.5,69.7,98.0,62.8,60.1,71.3,59.8,76.2,52.3,14.3,9.8,2,1
369,LOMA LINDA UNIVERSITY MEDICAL CENTER,CA,1.1201,23.9,21.3,92354,1,1,1.0,1.0,1.0,1.0,1.0,2.5,94.1,88.0,99.9,99.5,64.5,69.7,98.0,62.8,60.1,71.3,59.8,76.2,52.3,14.3,9.8,2,1
370,LOMA LINDA UNIVERSITY MEDICAL CENTER,CA,1.0529,19.0,18.1,92354,1,1,1.0,1.0,1.0,1.0,1.0,2.5,94.1,88.0,99.9,99.5,64.5,69.7,98.0,62.8,60.1,71.3,59.8,76.2,52.3,14.3,9.8,2,1
371,LOMA LINDA UNIVERSITY MEDICAL CENTER,CA,1.0529,19.0,18.1,92354,1,1,1.0,1.0,1.0,1.0,1.0,2.5,94.1,88.0,99.9,99.5,64.5,69.7,98.0,62.8,60.1,71.3,59.8,76.2,52.3,14.3,9.8,2,1
372,LOMA LINDA UNIVERSITY MEDICAL CENTER,CA,1.0362,16.8,16.2,92354,1,1,1.0,1.0,1.0,1.0,1.0,2.5,94.1,88.0,99.9,99.5,64.5,69.7,98.0,62.8,60.1,71.3,59.8,76.2,52.3,14.3,9.8,2,1
373,LOMA LINDA UNIVERSITY MEDICAL CENTER,CA,1.0362,16.8,16.2,92354,1,1,1.0,1.0,1.0,1.0,1.0,2.5,94.1,88.0,99.9,99.5,64.5,69.7,98.0,62.8,60.1,71.3,59.8,76.2,52.3,14.3,9.8,2,1
374,LOMA LINDA UNIVERSITY MEDICAL CENTER,CA,1.0387,22.7,21.9,92354,1,1,1.0,1.0,1.0,1.0,1.0,2.5,94.1,88.0,99.9,99.5,64.5,69.7,98.0,62.8,60.1,71.3,59.8,76.2,52.3,14.3,9.8,2,1
375,LOMA LINDA UNIVERSITY MEDICAL CENTER,CA,1.0387,22.7,21.9,92354,1,1,1.0,1.0,1.0,1.0,1.0,2.5,94.1,88.0,99.9,99.5,64.5,69.7,98.0,62.8,60.1,71.3,59.8,76.2,52.3,14.3,9.8,2,1
376,LOMA LINDA UNIVERSITY MEDICAL CENTER,CA,0.965,16.2,16.8,92354,1,1,1.0,1.0,1.0,1.0,1.0,2.5,94.1,88.0,99.9,99.5,64.5,69.7,98.0,62.8,60.1,71.3,59.8,76.2,52.3,14.3,9.8,2,1
377,LOMA LINDA UNIVERSITY MEDICAL CENTER,CA,0.965,16.2,16.8,92354,1,1,1.0,1.0,1.0,1.0,1.0,2.5,94.1,88.0,99.9,99.5,64.5,69.7,98.0,62.8,60.1,71.3,59.8,76.2,52.3,14.3,9.8,2,1
378,LOMA LINDA UNIVERSITY MEDICAL CENTER,CA,1.4658,7.0,4.8,92354,1,1,1.0,1.0,1.0,1.0,1.0,2.5,94.1,88.0,99.9,99.5,64.5,69.7,98.0,62.8,60.1,71.3,59.8,76.2,52.3,14.3,9.8,2,1
379,LOMA LINDA UNIVERSITY MEDICAL CENTER,CA,1.4658,7.0,4.8,92354,1,1,1.0,1.0,1.0,1.0,1.0,2.5,94.1,88.0,99.9,99.5,64.5,69.7,98.0,62.8,60.1,71.3,59.8,76.2,52.3,14.3,9.8,2,1
380,MONTROSE MEMORIAL HOSPITAL,CO,0.8627,15.4,17.9,81401,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.6,99.1,99.7,98.8,77.6,80.1,86.5,68.7,64.1,74.8,50.1,67.7,44.8,13.3,18.6,2,1
381,MONTROSE MEMORIAL HOSPITAL,CO,0.8416,3.3,3.9,81401,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.6,99.1,99.7,98.8,77.6,80.1,86.5,68.7,64.1,74.8,50.1,67.7,44.8,13.3,18.6,2,1
382,MONTROSE MEMORIAL HOSPITAL,CO,0.9965,13.5,13.5,81401,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.6,99.1,99.7,98.8,77.6,80.1,86.5,68.7,64.1,74.8,50.1,67.7,44.8,13.3,18.6,2,1
383,MONTROSE MEMORIAL HOSPITAL,CO,0.934,11.0,11.8,81401,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.6,99.1,99.7,98.8,77.6,80.1,86.5,68.7,64.1,74.8,50.1,67.7,44.8,13.3,18.6,2,1
384,MONTROSE MEMORIAL HOSPITAL,CO,0.934,13.7,14.7,81401,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.6,99.1,99.7,98.8,77.6,80.1,86.5,68.7,64.1,74.8,50.1,67.7,44.8,13.3,18.6,2,1
385,DAY KIMBALL HOSPITAL,CT,0.9224,4.2,4.6,6260,1,1,1.0,1.0,0.0,1.0,1.0,2.5,95.3,98.3,100.0,94.8,75.2,85.7,96.4,62.5,60.4,61.3,65.8,60.2,55.4,18.2,10.3,2,2
386,DAY KIMBALL HOSPITAL,CT,0.8408,16.3,19.4,6260,1,1,1.0,1.0,0.0,1.0,1.0,2.5,95.3,98.3,100.0,94.8,75.2,85.7,96.4,62.5,60.4,61.3,65.8,60.2,55.4,18.2,10.3,2,2
387,DAY KIMBALL HOSPITAL,CT,0.9379,16.7,17.8,6260,1,1,1.0,1.0,0.0,1.0,1.0,2.5,95.3,98.3,100.0,94.8,75.2,85.7,96.4,62.5,60.4,61.3,65.8,60.2,55.4,18.2,10.3,2,2
388,DAY KIMBALL HOSPITAL,CT,1.0834,18.3,16.9,6260,1,1,1.0,1.0,0.0,1.0,1.0,2.5,95.3,98.3,100.0,94.8,75.2,85.7,96.4,62.5,60.4,61.3,65.8,60.2,55.4,18.2,10.3,2,2
389,DAY KIMBALL HOSPITAL,CT,0.9613,14.4,15.0,6260,1,1,1.0,1.0,0.0,1.0,1.0,2.5,95.3,98.3,100.0,94.8,75.2,85.7,96.4,62.5,60.4,61.3,65.8,60.2,55.4,18.2,10.3,2,2
390,YALE-NEW HAVEN HOSPITAL,CT,1.12,23.6,21.1,6511,1,1,1.0,1.0,1.0,1.0,1.0,3.5,96.7,99.3,99.7,99.5,78.3,88.0,99.4,67.5,73.9,73.4,74.1,70.1,61.3,16.0,13.0,1,2
391,YALE-NEW HAVEN HOSPITAL,CT,1.2887,6.0,4.6,6511,1,1,1.0,1.0,1.0,1.0,1.0,3.5,96.7,99.3,99.7,99.5,78.3,88.0,99.4,67.5,73.9,73.4,74.1,70.1,61.3,16.0,13.0,1,2
392,YALE-NEW HAVEN HOSPITAL,CT,0.9851,14.1,14.3,6511,1,1,1.0,1.0,1.0,1.0,1.0,3.5,96.7,99.3,99.7,99.5,78.3,88.0,99.4,67.5,73.9,73.4,74.1,70.1,61.3,16.0,13.0,1,2
393,YALE-NEW HAVEN HOSPITAL,CT,1.0067,21.7,21.5,6511,1,1,1.0,1.0,1.0,1.0,1.0,3.5,96.7,99.3,99.7,99.5,78.3,88.0,99.4,67.5,73.9,73.4,74.1,70.1,61.3,16.0,13.0,1,2
394,YALE-NEW HAVEN HOSPITAL,CT,1.135,18.3,16.1,6511,1,1,1.0,1.0,1.0,1.0,1.0,3.5,96.7,99.3,99.7,99.5,78.3,88.0,99.4,67.5,73.9,73.4,74.1,70.1,61.3,16.0,13.0,1,2
395,YALE-NEW HAVEN HOSPITAL,CT,1.1526,20.5,17.8,6511,1,1,1.0,1.0,1.0,1.0,1.0,3.5,96.7,99.3,99.7,99.5,78.3,88.0,99.4,67.5,73.9,73.4,74.1,70.1,61.3,16.0,13.0,1,2
396,WILLIAM W BACKUS HOSPITAL,CT,1.0101,20.3,20.1,6360,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.4,98.7,99.3,99.3,82.7,80.4,88.2,70.9,64.5,68.5,75.7,64.7,57.1,19.3,15.3,2,2
397,WILLIAM W BACKUS HOSPITAL,CT,1.0284,18.6,18.0,6360,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.4,98.7,99.3,99.3,82.7,80.4,88.2,70.9,64.5,68.5,75.7,64.7,57.1,19.3,15.3,2,2
398,WILLIAM W BACKUS HOSPITAL,CT,0.9669,19.3,19.9,6360,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.4,98.7,99.3,99.3,82.7,80.4,88.2,70.9,64.5,68.5,75.7,64.7,57.1,19.3,15.3,2,2
399,WILLIAM W BACKUS HOSPITAL,CT,0.9355,20.4,21.8,6360,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.4,98.7,99.3,99.3,82.7,80.4,88.2,70.9,64.5,68.5,75.7,64.7,57.1,19.3,15.3,2,2
400,WILLIAM W BACKUS HOSPITAL,CT,0.9681,5.4,5.6,6360,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.4,98.7,99.3,99.3,82.7,80.4,88.2,70.9,64.5,68.5,75.7,64.7,57.1,19.3,15.3,2,2
401,MANCHESTER MEMORIAL HOSPITAL,CT,0.9968,18.3,18.4,6066,1,1,1.0,1.0,1.0,1.0,1.0,3.0,94.8,98.1,99.9,98.4,80.2,87.7,94.1,66.8,69.2,71.2,69.5,66.5,63.4,20.1,12.0,1,1
402,MANCHESTER MEMORIAL HOSPITAL,CT,0.9968,18.3,18.4,6066,1,1,1.0,1.0,1.0,1.0,1.0,3.0,94.8,98.1,99.9,98.4,80.2,87.7,94.1,66.8,69.2,71.2,69.5,66.5,63.4,20.1,12.0,1,1
403,MANCHESTER MEMORIAL HOSPITAL,CT,0.9968,20.1,20.1,6066,1,1,1.0,1.0,1.0,1.0,1.0,3.0,94.8,98.1,99.9,98.4,80.2,87.7,94.1,66.8,69.2,71.2,69.5,66.5,63.4,20.1,12.0,1,1
404,MANCHESTER MEMORIAL HOSPITAL,CT,0.9968,20.1,20.1,6066,1,1,1.0,1.0,1.0,1.0,1.0,3.0,94.8,98.1,99.9,98.4,80.2,87.7,94.1,66.8,69.2,71.2,69.5,66.5,63.4,20.1,12.0,1,1
405,MANCHESTER MEMORIAL HOSPITAL,CT,0.9118,16.0,17.5,6066,1,1,1.0,1.0,1.0,1.0,1.0,3.0,94.8,98.1,99.9,98.4,80.2,87.7,94.1,66.8,69.2,71.2,69.5,66.5,63.4,20.1,12.0,1,1
406,MANCHESTER MEMORIAL HOSPITAL,CT,0.9118,16.0,17.5,6066,1,1,1.0,1.0,1.0,1.0,1.0,3.0,94.8,98.1,99.9,98.4,80.2,87.7,94.1,66.8,69.2,71.2,69.5,66.5,63.4,20.1,12.0,1,1
407,MANCHESTER MEMORIAL HOSPITAL,CT,1.0335,4.9,4.8,6066,1,1,1.0,1.0,1.0,1.0,1.0,3.0,94.8,98.1,99.9,98.4,80.2,87.7,94.1,66.8,69.2,71.2,69.5,66.5,63.4,20.1,12.0,1,1
408,MANCHESTER MEMORIAL HOSPITAL,CT,1.0335,4.9,4.8,6066,1,1,1.0,1.0,1.0,1.0,1.0,3.0,94.8,98.1,99.9,98.4,80.2,87.7,94.1,66.8,69.2,71.2,69.5,66.5,63.4,20.1,12.0,1,1
409,MANCHESTER MEMORIAL HOSPITAL,CT,1.0589,17.2,16.2,6066,1,1,1.0,1.0,1.0,1.0,1.0,3.0,94.8,98.1,99.9,98.4,80.2,87.7,94.1,66.8,69.2,71.2,69.5,66.5,63.4,20.1,12.0,1,1
410,MANCHESTER MEMORIAL HOSPITAL,CT,1.0589,17.2,16.2,6066,1,1,1.0,1.0,1.0,1.0,1.0,3.0,94.8,98.1,99.9,98.4,80.2,87.7,94.1,66.8,69.2,71.2,69.5,66.5,63.4,20.1,12.0,1,1
411,ROCKVILLE GENERAL HOSPITAL,CT,0.9679,20.4,21.1,6066,1,1,1.0,1.0,1.0,1.0,1.0,3.0,94.8,98.1,99.9,98.4,80.2,87.7,94.1,66.8,69.2,71.2,69.5,66.5,63.4,20.1,12.0,1,1
412,ROCKVILLE GENERAL HOSPITAL,CT,0.9906,17.2,17.4,6066,1,1,1.0,1.0,1.0,1.0,1.0,3.0,94.8,98.1,99.9,98.4,80.2,87.7,94.1,66.8,69.2,71.2,69.5,66.5,63.4,20.1,12.0,1,1
413,ROCKVILLE GENERAL HOSPITAL,CT,1.0879,17.4,16.0,6066,1,1,1.0,1.0,1.0,1.0,1.0,3.0,94.8,98.1,99.9,98.4,80.2,87.7,94.1,66.8,69.2,71.2,69.5,66.5,63.4,20.1,12.0,1,1
414,COLORADO PLAINS MEDICAL CENTER,CO,1.0148,18.1,17.9,80701,1,1,1.0,1.0,1.0,1.0,1.0,3.5,99.1,100.0,100.0,100.0,78.4,79.2,100.0,68.7,66.3,75.1,63.1,75.0,63.9,14.0,14.3,2,1
415,COLORADO PLAINS MEDICAL CENTER,CO,1.0148,18.1,17.9,80701,1,1,1.0,1.0,1.0,1.0,1.0,3.5,99.1,100.0,100.0,100.0,78.4,79.2,100.0,68.7,66.3,75.1,63.1,75.0,63.9,14.0,14.3,2,1
416,COLORADO PLAINS MEDICAL CENTER,CO,0.9548,15.8,16.5,80701,1,1,1.0,1.0,1.0,1.0,1.0,3.5,99.1,100.0,100.0,100.0,78.4,79.2,100.0,68.7,66.3,75.1,63.1,75.0,63.9,14.0,14.3,2,1
417,COLORADO PLAINS MEDICAL CENTER,CO,0.9548,15.8,16.5,80701,1,1,1.0,1.0,1.0,1.0,1.0,3.5,99.1,100.0,100.0,100.0,78.4,79.2,100.0,68.7,66.3,75.1,63.1,75.0,63.9,14.0,14.3,2,1
418,COLORADO PLAINS MEDICAL CENTER,CO,0.9275,3.9,4.2,80701,1,1,1.0,1.0,1.0,1.0,1.0,3.5,99.1,100.0,100.0,100.0,78.4,79.2,100.0,68.7,66.3,75.1,63.1,75.0,63.9,14.0,14.3,2,1
419,COLORADO PLAINS MEDICAL CENTER,CO,0.9275,3.9,4.2,80701,1,1,1.0,1.0,1.0,1.0,1.0,3.5,99.1,100.0,100.0,100.0,78.4,79.2,100.0,68.7,66.3,75.1,63.1,75.0,63.9,14.0,14.3,2,1
420,COLORADO PLAINS MEDICAL CENTER,CO,0.9879,22.9,23.2,80701,1,1,1.0,1.0,1.0,1.0,1.0,3.5,99.1,100.0,100.0,100.0,78.4,79.2,100.0,68.7,66.3,75.1,63.1,75.0,63.9,14.0,14.3,2,1
421,COLORADO PLAINS MEDICAL CENTER,CO,0.9879,22.9,23.2,80701,1,1,1.0,1.0,1.0,1.0,1.0,3.5,99.1,100.0,100.0,100.0,78.4,79.2,100.0,68.7,66.3,75.1,63.1,75.0,63.9,14.0,14.3,2,1
422,LA PALMA INTERCOMMUNITY HOSPITAL,CA,1.0297,20.9,20.2,90623,1,1,1.0,1.0,1.0,1.0,1.0,4.0,92.4,98.4,100.0,98.8,48.0,45.7,100.0,73.1,85.6,82.4,91.0,86.2,40.4,16.0,10.7,2,2
423,LA PALMA INTERCOMMUNITY HOSPITAL,CA,1.0008,24.1,24.0,90623,1,1,1.0,1.0,1.0,1.0,1.0,4.0,92.4,98.4,100.0,98.8,48.0,45.7,100.0,73.1,85.6,82.4,91.0,86.2,40.4,16.0,10.7,2,2
424,LA PALMA INTERCOMMUNITY HOSPITAL,CA,1.0644,22.7,21.3,90623,1,1,1.0,1.0,1.0,1.0,1.0,4.0,92.4,98.4,100.0,98.8,48.0,45.7,100.0,73.1,85.6,82.4,91.0,86.2,40.4,16.0,10.7,2,2
425,LA PALMA INTERCOMMUNITY HOSPITAL,CA,1.0072,21.3,21.1,90623,1,1,1.0,1.0,1.0,1.0,1.0,4.0,92.4,98.4,100.0,98.8,48.0,45.7,100.0,73.1,85.6,82.4,91.0,86.2,40.4,16.0,10.7,2,2
426,SAN DIMAS COMMUNITY HOSPITAL,CA,1.0024,24.1,24.0,91773,4,1,1.0,1.0,1.0,1.0,1.0,2.625,90.275,96.225,99.625,99.65,80.7,66.875,98.75,60.025,55.400000000000006,62.875,74.6,63.675,41.8,16.825,12.425,2,2
427,SAN DIMAS COMMUNITY HOSPITAL,CA,0.9964,18.9,18.9,91773,4,1,1.0,1.0,1.0,1.0,1.0,2.625,90.275,96.225,99.625,99.65,80.7,66.875,98.75,60.025,55.400000000000006,62.875,74.6,63.675,41.8,16.825,12.425,2,2
428,SAN DIMAS COMMUNITY HOSPITAL,CA,0.9758,21.7,22.3,91773,4,1,1.0,1.0,1.0,1.0,1.0,2.625,90.275,96.225,99.625,99.65,80.7,66.875,98.75,60.025,55.400000000000006,62.875,74.6,63.675,41.8,16.825,12.425,2,2
429,SAN DIMAS COMMUNITY HOSPITAL,CA,0.9107,4.5,4.9,91773,4,1,1.0,1.0,1.0,1.0,1.0,2.625,90.275,96.225,99.625,99.65,80.7,66.875,98.75,60.025,55.400000000000006,62.875,74.6,63.675,41.8,16.825,12.425,2,2
430,PLACENTIA LINDA HOSPITAL,CA,0.9753,4.1,4.2,92870,1,1,1.0,1.0,1.0,1.0,1.0,3.5,91.3,93.8,100.0,92.2,81.7,81.0,98.6,74.5,72.1,73.3,80.6,79.4,59.7,13.4,12.0,2,2
431,PLACENTIA LINDA HOSPITAL,CA,0.9637,15.6,16.2,92870,1,1,1.0,1.0,1.0,1.0,1.0,3.5,91.3,93.8,100.0,92.2,81.7,81.0,98.6,74.5,72.1,73.3,80.6,79.4,59.7,13.4,12.0,2,2
432,PLACENTIA LINDA HOSPITAL,CA,1.0575,19.0,18.0,92870,1,1,1.0,1.0,1.0,1.0,1.0,3.5,91.3,93.8,100.0,92.2,81.7,81.0,98.6,74.5,72.1,73.3,80.6,79.4,59.7,13.4,12.0,2,2
433,PLACENTIA LINDA HOSPITAL,CA,0.9105,18.2,20.0,92870,1,1,1.0,1.0,1.0,1.0,1.0,3.5,91.3,93.8,100.0,92.2,81.7,81.0,98.6,74.5,72.1,73.3,80.6,79.4,59.7,13.4,12.0,2,2
434,PLACENTIA LINDA HOSPITAL,CA,0.9890000000000001,14.9,15.1,92870,1,1,1.0,1.0,1.0,1.0,1.0,3.5,91.3,93.8,100.0,92.2,81.7,81.0,98.6,74.5,72.1,73.3,80.6,79.4,59.7,13.4,12.0,2,2
435,FOOTHILL PRESBYTERIAN HOSPITAL,CA,0.9797,19.1,19.5,91741,1,1,1.0,1.0,1.0,1.0,1.0,3.0,98.0,89.5,99.4,90.7,72.0,67.5,84.9,66.3,62.8,75.6,81.6,73.3,50.2,16.7,8.8,2,2
436,FOOTHILL PRESBYTERIAN HOSPITAL,CA,0.9797,19.1,19.5,91741,1,1,1.0,1.0,1.0,1.0,1.0,3.0,98.0,89.5,99.4,90.7,72.0,67.5,84.9,66.3,62.8,75.6,81.6,73.3,50.2,16.7,8.8,2,2
437,FOOTHILL PRESBYTERIAN HOSPITAL,CA,0.9790000000000001,17.0,17.4,91741,1,1,1.0,1.0,1.0,1.0,1.0,3.0,98.0,89.5,99.4,90.7,72.0,67.5,84.9,66.3,62.8,75.6,81.6,73.3,50.2,16.7,8.8,2,2
438,FOOTHILL PRESBYTERIAN HOSPITAL,CA,0.9790000000000001,17.0,17.4,91741,1,1,1.0,1.0,1.0,1.0,1.0,3.0,98.0,89.5,99.4,90.7,72.0,67.5,84.9,66.3,62.8,75.6,81.6,73.3,50.2,16.7,8.8,2,2
439,FOOTHILL PRESBYTERIAN HOSPITAL,CA,0.9675,20.1,20.8,91741,1,1,1.0,1.0,1.0,1.0,1.0,3.0,98.0,89.5,99.4,90.7,72.0,67.5,84.9,66.3,62.8,75.6,81.6,73.3,50.2,16.7,8.8,2,2
440,FOOTHILL PRESBYTERIAN HOSPITAL,CA,0.9675,20.1,20.8,91741,1,1,1.0,1.0,1.0,1.0,1.0,3.0,98.0,89.5,99.4,90.7,72.0,67.5,84.9,66.3,62.8,75.6,81.6,73.3,50.2,16.7,8.8,2,2
441,DOCTORS MEDICAL CENTER,CA,1.0828,21.3,19.7,95350,1,1,1.0,1.0,1.0,1.0,1.0,2.5,88.7,98.7,100.0,100.0,94.6,90.4,98.1,59.6,48.2,59.1,48.2,79.3,33.2,15.9,10.8,2,2
442,DOCTORS MEDICAL CENTER,CA,1.0638,22.5,21.2,95350,1,1,1.0,1.0,1.0,1.0,1.0,2.5,88.7,98.7,100.0,100.0,94.6,90.4,98.1,59.6,48.2,59.1,48.2,79.3,33.2,15.9,10.8,2,2
443,DOCTORS MEDICAL CENTER,CA,0.8585,12.3,14.3,95350,1,1,1.0,1.0,1.0,1.0,1.0,2.5,88.7,98.7,100.0,100.0,94.6,90.4,98.1,59.6,48.2,59.1,48.2,79.3,33.2,15.9,10.8,2,2
444,DOCTORS MEDICAL CENTER,CA,0.9609,15.2,15.8,95350,1,1,1.0,1.0,1.0,1.0,1.0,2.5,88.7,98.7,100.0,100.0,94.6,90.4,98.1,59.6,48.2,59.1,48.2,79.3,33.2,15.9,10.8,2,2
445,DOCTORS MEDICAL CENTER,CA,1.0196,16.0,15.7,95350,1,1,1.0,1.0,1.0,1.0,1.0,2.5,88.7,98.7,100.0,100.0,94.6,90.4,98.1,59.6,48.2,59.1,48.2,79.3,33.2,15.9,10.8,2,2
446,DOCTORS MEDICAL CENTER,CA,1.4397,6.4,4.5,95350,1,1,1.0,1.0,1.0,1.0,1.0,2.5,88.7,98.7,100.0,100.0,94.6,90.4,98.1,59.6,48.2,59.1,48.2,79.3,33.2,15.9,10.8,2,2
447,WEST HILLS HOSPITAL & MEDICAL CENTER,CA,1.0094,16.6,16.5,91307,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.8,100.0,100.0,100.0,78.7,80.4,98.5,58.0,48.0,54.9,95.3,39.1,52.5,18.9,9.7,2,2
448,WEST HILLS HOSPITAL & MEDICAL CENTER,CA,1.0094,16.6,16.5,91307,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.8,100.0,100.0,100.0,78.7,80.4,98.5,58.0,48.0,54.9,95.3,39.1,52.5,18.9,9.7,2,2
449,WEST HILLS HOSPITAL & MEDICAL CENTER,CA,1.0094,16.6,16.5,91307,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.8,100.0,100.0,100.0,78.7,80.4,98.5,58.0,48.0,54.9,95.3,39.1,52.5,18.9,9.7,2,2
450,WEST HILLS HOSPITAL & MEDICAL CENTER,CA,0.9035,4.1,4.5,91307,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.8,100.0,100.0,100.0,78.7,80.4,98.5,58.0,48.0,54.9,95.3,39.1,52.5,18.9,9.7,2,2
451,WEST HILLS HOSPITAL & MEDICAL CENTER,CA,0.9035,4.1,4.5,91307,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.8,100.0,100.0,100.0,78.7,80.4,98.5,58.0,48.0,54.9,95.3,39.1,52.5,18.9,9.7,2,2
452,WEST HILLS HOSPITAL & MEDICAL CENTER,CA,0.9035,4.1,4.5,91307,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.8,100.0,100.0,100.0,78.7,80.4,98.5,58.0,48.0,54.9,95.3,39.1,52.5,18.9,9.7,2,2
453,WEST HILLS HOSPITAL & MEDICAL CENTER,CA,1.1137,19.5,17.5,91307,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.8,100.0,100.0,100.0,78.7,80.4,98.5,58.0,48.0,54.9,95.3,39.1,52.5,18.9,9.7,2,2
454,WEST HILLS HOSPITAL & MEDICAL CENTER,CA,1.1137,19.5,17.5,91307,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.8,100.0,100.0,100.0,78.7,80.4,98.5,58.0,48.0,54.9,95.3,39.1,52.5,18.9,9.7,2,2
455,WEST HILLS HOSPITAL & MEDICAL CENTER,CA,1.1137,19.5,17.5,91307,1,1,1.0,1.0,1.0,1.0,1.0,3.0,96.8,100.0,100.0,100.0,78.7,80.4,98.5,58.0,48.0,54.9,95.3,39.1,52.5,18.9,9.7,2,2
